Dates,States,Usage
22/03/2020 00:00:00,Meghalaya,3.5
23/03/2020 00:00:00,Meghalaya,3.6
24/03/2020 00:00:00,Meghalaya,3.5
25/03/2020 00:00:00,Meghalaya,3.6
26/03/2020 00:00:00,Meghalaya,3.3
27/03/2020 00:00:00,Meghalaya,3.7
28/03/2020 00:00:00,Meghalaya,3.7
29/03/2020 00:00:00,Meghalaya,5.8
30/03/2020 00:00:00,Meghalaya,5.8
31/03/2020 00:00:00,Meghalaya,6.0
01/04/2020 00:00:00,Meghalaya,5.7
02/04/2020 00:00:00,Meghalaya,6.0
03/04/2020 00:00:00,Meghalaya,6.4
04/04/2020 00:00:00,Meghalaya,6.3
05/04/2020 00:00:00,Meghalaya,6.5
13/04/2020 00:00:00,Meghalaya,6.4
14/04/2020 00:00:00,Meghalaya,6.4
15/04/2020 00:00:00,Meghalaya,6.6
16/04/2020 00:00:00,Meghalaya,6.7
17/04/2020 00:00:00,Meghalaya,6.6
18/04/2020 00:00:00,Meghalaya,6.3
19/04/2020 00:00:00,Meghalaya,6.2
20/04/2020 00:00:00,Meghalaya,6.3
21/04/2020 00:00:00,Meghalaya,6.2
22/04/2020 00:00:00,Meghalaya,6.2
23/04/2020 00:00:00,Meghalaya,6.4
24/04/2020 00:00:00,Meghalaya,6.1
25/04/2020 00:00:00,Meghalaya,6.2
26/04/2020 00:00:00,Meghalaya,5.9
27/04/2020 00:00:00,Meghalaya,5.8
28/04/2020 00:00:00,Meghalaya,6.0
29/04/2020 00:00:00,Meghalaya,6.0
30/04/2020 00:00:00,Meghalaya,5.8
01/05/2020 00:00:00,Meghalaya,5.9
02/05/2020 00:00:00,Meghalaya,6.0
03/05/2020 00:00:00,Meghalaya,4.0
04/05/2020 00:00:00,Meghalaya,4.3
05/05/2020 00:00:00,Meghalaya,4.3
13/05/2020 00:00:00,Meghalaya,4.4
14/05/2020 00:00:00,Meghalaya,4.6
15/05/2020 00:00:00,Meghalaya,4.8
16/05/2020 00:00:00,Meghalaya,4.9
17/05/2020 00:00:00,Meghalaya,6.7
18/05/2020 00:00:00,Meghalaya,6.5
19/05/2020 00:00:00,Meghalaya,6.6
20/05/2020 00:00:00,Meghalaya,6.9
21/05/2020 00:00:00,Meghalaya,6.7
22/05/2020 00:00:00,Meghalaya,6.7
23/05/2020 00:00:00,Meghalaya,6.4
01/06/2020 00:00:00,Meghalaya,6.0
02/06/2020 00:00:00,Meghalaya,6.0
03/06/2020 00:00:00,Meghalaya,6.0
04/06/2020 00:00:00,Meghalaya,5.9
05/06/2020 00:00:00,Meghalaya,6.0
01/07/2020 00:00:00,Meghalaya,6.0
02/07/2020 00:00:00,Meghalaya,6.1
03/07/2020 00:00:00,Meghalaya,5.0
04/07/2020 00:00:00,Meghalaya,4.9
05/07/2020 00:00:00,Meghalaya,5.1
01/08/2020 00:00:00,Meghalaya,5.3
02/08/2020 00:00:00,Meghalaya,5.3
03/08/2020 00:00:00,Meghalaya,5.3
04/08/2020 00:00:00,Meghalaya,5.3
05/08/2020 00:00:00,Meghalaya,5.6
01/09/2020 00:00:00,Meghalaya,5.7
02/09/2020 00:00:00,Meghalaya,5.5
03/09/2020 00:00:00,Meghalaya,5.9
04/09/2020 00:00:00,Meghalaya,5.7
05/09/2020 00:00:00,Meghalaya,5.9
01/10/2020 00:00:00,Meghalaya,5.7
02/10/2020 00:00:00,Meghalaya,5.6
03/10/2020 00:00:00,Meghalaya,6.0
04/10/2020 00:00:00,Meghalaya,6.2
05/10/2020 00:00:00,Meghalaya,5.9
01/11/2020 00:00:00,Meghalaya,5.8
02/11/2020 00:00:00,Meghalaya,5.6
03/11/2020 00:00:00,Meghalaya,5.9
04/11/2020 00:00:00,Meghalaya,4.9
05/11/2020 00:00:00,Meghalaya,5.3
01/12/2020 00:00:00,Meghalaya,5.4
02/12/2020 00:00:00,Meghalaya,5.4
03/12/2020 00:00:00,Meghalaya,5.4
04/12/2020 00:00:00,Meghalaya,5.7
05/12/2020 00:00:00,Meghalaya,5.8
02/01/2019 00:00:00,Mizoram,1.9
03/01/2019 00:00:00,Mizoram,1.8
04/01/2019 00:00:00,Mizoram,1.7
05/01/2019 00:00:00,Mizoram,1.8
06/01/2019 00:00:00,Mizoram,1.9
07/01/2019 00:00:00,Mizoram,1.8
08/01/2019 00:00:00,Mizoram,1.8
09/01/2019 00:00:00,Mizoram,1.7
10/01/2019 00:00:00,Mizoram,1.7
11/01/2019 00:00:00,Mizoram,1.8
12/01/2019 00:00:00,Mizoram,1.8
13/01/2019 00:00:00,Mizoram,1.8
14/01/2019 00:00:00,Mizoram,1.8
15/01/2019 00:00:00,Mizoram,1.7
16/01/2019 00:00:00,Mizoram,1.8
17/01/2019 00:00:00,Mizoram,1.8
18/01/2019 00:00:00,Mizoram,1.6
19/01/2019 00:00:00,Mizoram,1.6
20/01/2019 00:00:00,Mizoram,1.7
21/01/2019 00:00:00,Mizoram,1.8
22/01/2019 00:00:00,Mizoram,1.8
23/01/2019 00:00:00,Mizoram,1.8
24/01/2019 00:00:00,Mizoram,1.6
25/01/2019 00:00:00,Mizoram,1.7
26/01/2019 00:00:00,Mizoram,1.6
27/01/2019 00:00:00,Mizoram,1.8
28/01/2019 00:00:00,Mizoram,1.5
29/01/2019 00:00:00,Mizoram,1.5
30/01/2019 00:00:00,Mizoram,1.6
31/01/2019 00:00:00,Mizoram,1.6
02/02/2019 00:00:00,Mizoram,1.6
03/02/2019 00:00:00,Mizoram,1.6
04/02/2019 00:00:00,Mizoram,1.5
05/02/2019 00:00:00,Mizoram,1.5
06/02/2019 00:00:00,Mizoram,1.6
07/02/2019 00:00:00,Mizoram,1.7
08/02/2019 00:00:00,Mizoram,1.7
09/02/2019 00:00:00,Mizoram,1.8
10/02/2019 00:00:00,Mizoram,1.7
11/02/2019 00:00:00,Mizoram,1.6
12/02/2019 00:00:00,Mizoram,1.9
13/02/2019 00:00:00,Mizoram,1.7
14/02/2019 00:00:00,Mizoram,1.9
15/02/2019 00:00:00,Mizoram,1.8
16/02/2019 00:00:00,Mizoram,1.9
17/02/2019 00:00:00,Mizoram,1.9
18/02/2019 00:00:00,Mizoram,1.8
19/02/2019 00:00:00,Mizoram,1.9
20/02/2019 00:00:00,Mizoram,2.0
21/02/2019 00:00:00,Mizoram,1.5
22/02/2019 00:00:00,Mizoram,1.7
23/02/2019 00:00:00,Mizoram,1.8
24/02/2019 00:00:00,Mizoram,1.7
25/02/2019 00:00:00,Mizoram,1.7
26/02/2019 00:00:00,Mizoram,1.8
27/02/2019 00:00:00,Mizoram,1.7
28/02/2019 00:00:00,Mizoram,1.5
02/03/2019 00:00:00,Mizoram,1.7
03/03/2019 00:00:00,Mizoram,1.7
04/03/2019 00:00:00,Mizoram,1.6
05/03/2019 00:00:00,Mizoram,1.8
06/03/2019 00:00:00,Mizoram,1.7
07/03/2019 00:00:00,Mizoram,1.7
08/03/2019 00:00:00,Mizoram,1.7
09/03/2019 00:00:00,Mizoram,1.7
10/03/2019 00:00:00,Mizoram,1.6
11/03/2019 00:00:00,Mizoram,1.8
12/03/2019 00:00:00,Mizoram,1.8
13/03/2019 00:00:00,Mizoram,1.8
14/03/2019 00:00:00,Mizoram,1.7
15/03/2019 00:00:00,Mizoram,1.5
16/03/2019 00:00:00,Mizoram,1.6
17/03/2019 00:00:00,Mizoram,1.4
18/03/2019 00:00:00,Mizoram,1.4
19/03/2019 00:00:00,Mizoram,1.4
20/03/2019 00:00:00,Mizoram,1.4
21/03/2019 00:00:00,Mizoram,1.4
22/03/2019 00:00:00,Mizoram,1.7
23/03/2019 00:00:00,Mizoram,1.7
24/03/2019 00:00:00,Mizoram,1.8
25/03/2019 00:00:00,Mizoram,1.8
26/03/2019 00:00:00,Mizoram,1.8
27/03/2019 00:00:00,Mizoram,1.8
28/03/2019 00:00:00,Mizoram,1.8
29/03/2019 00:00:00,Mizoram,1.7
30/03/2019 00:00:00,Mizoram,1.9
31/03/2019 00:00:00,Mizoram,1.9
02/04/2019 00:00:00,Mizoram,1.9
03/04/2019 00:00:00,Mizoram,1.6
04/04/2019 00:00:00,Mizoram,1.6
05/04/2019 00:00:00,Mizoram,1.4
06/04/2019 00:00:00,Mizoram,1.9
07/04/2019 00:00:00,Mizoram,1.7
08/04/2019 00:00:00,Mizoram,1.7
09/04/2019 00:00:00,Mizoram,1.8
10/04/2019 00:00:00,Mizoram,1.8
11/04/2019 00:00:00,Mizoram,1.8
12/04/2019 00:00:00,Mizoram,1.5
13/04/2019 00:00:00,Mizoram,1.9
14/04/2019 00:00:00,Mizoram,1.5
15/04/2019 00:00:00,Mizoram,1.8
16/04/2019 00:00:00,Mizoram,2.0
17/04/2019 00:00:00,Mizoram,1.7
18/04/2019 00:00:00,Mizoram,1.7
19/04/2019 00:00:00,Mizoram,1.7
20/04/2019 00:00:00,Mizoram,1.9
21/04/2019 00:00:00,Mizoram,1.9
22/04/2019 00:00:00,Mizoram,1.7
23/04/2019 00:00:00,Mizoram,1.6
24/04/2019 00:00:00,Mizoram,1.7
25/04/2019 00:00:00,Mizoram,1.6
26/04/2019 00:00:00,Mizoram,1.7
27/04/2019 00:00:00,Mizoram,1.9
28/04/2019 00:00:00,Mizoram,1.8
29/04/2019 00:00:00,Mizoram,1.8
30/04/2019 00:00:00,Mizoram,1.9
02/05/2019 00:00:00,Mizoram,1.7
03/05/2019 00:00:00,Mizoram,1.7
04/05/2019 00:00:00,Mizoram,1.7
05/05/2019 00:00:00,Mizoram,1.6
06/05/2019 00:00:00,Mizoram,1.6
07/05/2019 00:00:00,Mizoram,1.6
08/05/2019 00:00:00,Mizoram,1.6
09/05/2019 00:00:00,Mizoram,1.7
10/05/2019 00:00:00,Mizoram,1.4
11/05/2019 00:00:00,Mizoram,1.6
12/05/2019 00:00:00,Mizoram,1.9
13/05/2019 00:00:00,Mizoram,1.9
14/05/2019 00:00:00,Mizoram,2.1
15/05/2019 00:00:00,Mizoram,1.9
16/05/2019 00:00:00,Mizoram,1.7
17/05/2019 00:00:00,Mizoram,1.6
18/05/2019 00:00:00,Mizoram,1.6
19/05/2019 00:00:00,Mizoram,1.6
20/05/2019 00:00:00,Mizoram,1.7
21/05/2019 00:00:00,Mizoram,1.8
22/05/2019 00:00:00,Mizoram,1.8
23/05/2019 00:00:00,Mizoram,1.9
24/05/2019 00:00:00,Mizoram,1.9
25/05/2019 00:00:00,Mizoram,1.8
26/05/2019 00:00:00,Mizoram,1.6
27/05/2019 00:00:00,Mizoram,1.8
28/05/2019 00:00:00,Mizoram,1.7
29/05/2019 00:00:00,Mizoram,1.5
30/05/2019 00:00:00,Mizoram,1.6
31/05/2019 00:00:00,Mizoram,1.8
02/06/2019 00:00:00,Mizoram,1.5
03/06/2019 00:00:00,Mizoram,1.7
04/06/2019 00:00:00,Mizoram,1.7
05/06/2019 00:00:00,Mizoram,1.7
06/06/2019 00:00:00,Mizoram,1.7
07/06/2019 00:00:00,Mizoram,1.7
08/06/2019 00:00:00,Mizoram,1.8
09/06/2019 00:00:00,Mizoram,1.7
10/06/2019 00:00:00,Mizoram,1.8
11/06/2019 00:00:00,Mizoram,1.9
12/06/2019 00:00:00,Mizoram,1.9
13/06/2019 00:00:00,Mizoram,1.9
14/06/2019 00:00:00,Mizoram,1.9
15/06/2019 00:00:00,Mizoram,2.0
16/06/2019 00:00:00,Mizoram,2.0
17/06/2019 00:00:00,Mizoram,1.8
18/06/2019 00:00:00,Mizoram,1.8
19/06/2019 00:00:00,Mizoram,1.9
20/06/2019 00:00:00,Mizoram,1.8
21/06/2019 00:00:00,Mizoram,1.5
22/06/2019 00:00:00,Mizoram,1.6
23/06/2019 00:00:00,Mizoram,1.7
24/06/2019 00:00:00,Mizoram,1.9
25/06/2019 00:00:00,Mizoram,1.6
26/06/2019 00:00:00,Mizoram,1.6
27/06/2019 00:00:00,Mizoram,1.9
28/06/2019 00:00:00,Mizoram,1.9
29/06/2019 00:00:00,Mizoram,2.0
30/06/2019 00:00:00,Mizoram,1.9
01/07/2019 00:00:00,Mizoram,1.6
02/07/2019 00:00:00,Mizoram,1.7
03/07/2019 00:00:00,Mizoram,1.6
04/07/2019 00:00:00,Mizoram,1.8
05/07/2019 00:00:00,Mizoram,1.8
06/07/2019 00:00:00,Mizoram,1.9
07/07/2019 00:00:00,Mizoram,1.8
08/07/2019 00:00:00,Mizoram,1.4
08/07/2019 00:00:00,Mizoram,1.5
09/07/2019 00:00:00,Mizoram,1.4
09/07/2019 00:00:00,Mizoram,1.4
10/07/2019 00:00:00,Mizoram,1.4
10/07/2019 00:00:00,Mizoram,1.4
11/07/2019 00:00:00,Mizoram,1.4
11/07/2019 00:00:00,Mizoram,1.7
12/07/2019 00:00:00,Mizoram,1.8
12/07/2019 00:00:00,Mizoram,1.9
13/07/2019 00:00:00,Mizoram,2.2
14/07/2019 00:00:00,Mizoram,1.7
15/07/2019 00:00:00,Mizoram,1.8
16/07/2019 00:00:00,Mizoram,1.8
17/07/2019 00:00:00,Mizoram,1.8
18/07/2019 00:00:00,Mizoram,1.9
19/07/2019 00:00:00,Mizoram,1.8
20/07/2019 00:00:00,Mizoram,1.8
21/07/2019 00:00:00,Mizoram,1.8
22/07/2019 00:00:00,Mizoram,1.8
23/07/2019 00:00:00,Mizoram,1.7
24/07/2019 00:00:00,Mizoram,1.7
25/07/2019 00:00:00,Mizoram,1.8
26/07/2019 00:00:00,Mizoram,1.7
27/07/2019 00:00:00,Mizoram,1.8
28/07/2019 00:00:00,Mizoram,1.8
29/07/2019 00:00:00,Mizoram,2.0
30/07/2019 00:00:00,Mizoram,1.8
31/07/2019 00:00:00,Mizoram,1.5
01/08/2019 00:00:00,Mizoram,1.5
02/08/2019 00:00:00,Mizoram,1.7
03/08/2019 00:00:00,Mizoram,1.8
04/08/2019 00:00:00,Mizoram,1.7
05/08/2019 00:00:00,Mizoram,1.7
06/08/2019 00:00:00,Mizoram,1.8
08/08/2019 00:00:00,Mizoram,1.5
09/08/2019 00:00:00,Mizoram,1.5
10/08/2019 00:00:00,Mizoram,1.7
11/08/2019 00:00:00,Mizoram,1.6
12/08/2019 00:00:00,Mizoram,1.5
13/08/2019 00:00:00,Mizoram,1.7
14/08/2019 00:00:00,Mizoram,1.4
15/08/2019 00:00:00,Mizoram,1.8
16/08/2019 00:00:00,Mizoram,1.6
17/08/2019 00:00:00,Mizoram,1.6
18/08/2019 00:00:00,Mizoram,1.6
19/08/2019 00:00:00,Mizoram,1.6
20/08/2019 00:00:00,Mizoram,1.7
21/08/2019 00:00:00,Mizoram,1.6
22/08/2019 00:00:00,Mizoram,1.8
23/08/2019 00:00:00,Mizoram,1.8
24/08/2019 00:00:00,Mizoram,1.8
25/08/2019 00:00:00,Mizoram,1.6
26/08/2019 00:00:00,Mizoram,1.9
27/08/2019 00:00:00,Mizoram,1.9
28/08/2019 00:00:00,Mizoram,1.9
29/08/2019 00:00:00,Mizoram,1.6
30/08/2019 00:00:00,Mizoram,1.6
31/08/2019 00:00:00,Mizoram,1.6
01/09/2019 00:00:00,Mizoram,1.7
02/09/2019 00:00:00,Mizoram,1.8
03/09/2019 00:00:00,Mizoram,1.6
04/09/2019 00:00:00,Mizoram,1.7
05/09/2019 00:00:00,Mizoram,1.6
06/09/2019 00:00:00,Mizoram,1.7
08/09/2019 00:00:00,Mizoram,1.8
09/09/2019 00:00:00,Mizoram,1.8
10/09/2019 00:00:00,Mizoram,1.8
11/09/2019 00:00:00,Mizoram,1.8
12/09/2019 00:00:00,Mizoram,1.7
13/09/2019 00:00:00,Mizoram,1.7
14/09/2019 00:00:00,Mizoram,1.8
15/09/2019 00:00:00,Mizoram,1.7
16/09/2019 00:00:00,Mizoram,1.6
17/09/2019 00:00:00,Mizoram,1.5
18/09/2019 00:00:00,Mizoram,1.8
19/09/2019 00:00:00,Mizoram,1.7
20/09/2019 00:00:00,Mizoram,1.9
21/09/2019 00:00:00,Mizoram,1.9
22/09/2019 00:00:00,Mizoram,1.8
23/09/2019 00:00:00,Mizoram,1.8
24/09/2019 00:00:00,Mizoram,1.6
25/09/2019 00:00:00,Mizoram,1.8
26/09/2019 00:00:00,Mizoram,1.7
27/09/2019 00:00:00,Mizoram,1.6
28/09/2019 00:00:00,Mizoram,1.7
29/09/2019 00:00:00,Mizoram,1.7
30/09/2019 00:00:00,Mizoram,1.7
01/10/2019 00:00:00,Mizoram,1.7
02/10/2019 00:00:00,Mizoram,1.8
03/10/2019 00:00:00,Mizoram,1.8
04/10/2019 00:00:00,Mizoram,1.9
05/10/2019 00:00:00,Mizoram,1.8
06/10/2019 00:00:00,Mizoram,1.9
08/10/2019 00:00:00,Mizoram,1.7
09/10/2019 00:00:00,Mizoram,1.6
10/10/2019 00:00:00,Mizoram,1.8
11/10/2019 00:00:00,Mizoram,1.7
12/10/2019 00:00:00,Mizoram,1.9
13/10/2019 00:00:00,Mizoram,1.7
14/10/2019 00:00:00,Mizoram,1.8
15/10/2019 00:00:00,Mizoram,1.7
16/10/2019 00:00:00,Mizoram,1.7
17/10/2019 00:00:00,Mizoram,1.6
18/10/2019 00:00:00,Mizoram,1.6
19/10/2019 00:00:00,Mizoram,1.6
20/10/2019 00:00:00,Mizoram,1.3
21/10/2019 00:00:00,Mizoram,1.6
22/10/2019 00:00:00,Mizoram,1.6
23/10/2019 00:00:00,Mizoram,1.6
24/10/2019 00:00:00,Mizoram,1.6
25/10/2019 00:00:00,Mizoram,1.7
26/10/2019 00:00:00,Mizoram,1.8
27/10/2019 00:00:00,Mizoram,1.7
28/10/2019 00:00:00,Mizoram,1.6
29/10/2019 00:00:00,Mizoram,1.3
30/10/2019 00:00:00,Mizoram,1.4
31/10/2019 00:00:00,Mizoram,1.7
01/11/2019 00:00:00,Mizoram,1.5
02/11/2019 00:00:00,Mizoram,1.6
03/11/2019 00:00:00,Mizoram,1.7
04/11/2019 00:00:00,Mizoram,1.3
05/11/2019 00:00:00,Mizoram,1.6
06/11/2019 00:00:00,Mizoram,1.6
08/11/2019 00:00:00,Mizoram,1.3
09/11/2019 00:00:00,Mizoram,1.8
10/11/2019 00:00:00,Mizoram,1.7
11/11/2019 00:00:00,Mizoram,1.8
12/11/2019 00:00:00,Mizoram,1.7
13/11/2019 00:00:00,Mizoram,1.7
14/11/2019 00:00:00,Mizoram,1.9
15/11/2019 00:00:00,Mizoram,1.7
16/11/2019 00:00:00,Mizoram,1.6
17/11/2019 00:00:00,Mizoram,1.7
18/11/2019 00:00:00,Mizoram,1.6
19/11/2019 00:00:00,Mizoram,1.7
20/11/2019 00:00:00,Mizoram,1.6
21/11/2019 00:00:00,Mizoram,1.5
22/11/2019 00:00:00,Mizoram,1.9
23/11/2019 00:00:00,Mizoram,2.0
24/11/2019 00:00:00,Mizoram,2.0
25/11/2019 00:00:00,Mizoram,1.8
26/11/2019 00:00:00,Mizoram,1.8
27/11/2019 00:00:00,Mizoram,1.9
28/11/2019 00:00:00,Mizoram,1.9
29/11/2019 00:00:00,Mizoram,1.7
30/11/2019 00:00:00,Mizoram,1.7
01/12/2019 00:00:00,Mizoram,1.7
02/12/2019 00:00:00,Mizoram,1.6
03/12/2019 00:00:00,Mizoram,1.7
04/12/2019 00:00:00,Mizoram,1.7
05/12/2019 00:00:00,Mizoram,1.8
06/12/2019 00:00:00,Mizoram,1.8
08/12/2019 00:00:00,Mizoram,1.7
09/12/2019 00:00:00,Mizoram,1.7
10/12/2019 00:00:00,Mizoram,1.6
11/12/2019 00:00:00,Mizoram,1.5
12/12/2019 00:00:00,Mizoram,1.7
13/12/2019 00:00:00,Mizoram,1.6
14/12/2019 00:00:00,Mizoram,1.5
15/12/2019 00:00:00,Mizoram,1.6
16/12/2019 00:00:00,Mizoram,1.6
17/12/2019 00:00:00,Mizoram,1.8
18/12/2019 00:00:00,Mizoram,1.8
19/12/2019 00:00:00,Mizoram,1.6
20/12/2019 00:00:00,Mizoram,1.6
21/12/2019 00:00:00,Mizoram,1.6
22/12/2019 00:00:00,Mizoram,1.8
23/12/2019 00:00:00,Mizoram,1.7
24/12/2019 00:00:00,Mizoram,1.7
25/12/2019 00:00:00,Mizoram,1.7
26/12/2019 00:00:00,Mizoram,1.7
27/12/2019 00:00:00,Mizoram,2.0
28/12/2019 00:00:00,Mizoram,1.7
29/12/2019 00:00:00,Mizoram,1.7
30/12/2019 00:00:00,Mizoram,1.8
31/12/2019 00:00:00,Mizoram,1.7
01/01/2020 00:00:00,Mizoram,1.8
02/01/2020 00:00:00,Mizoram,1.2
03/01/2020 00:00:00,Mizoram,1.8
04/01/2020 00:00:00,Mizoram,1.7
05/01/2020 00:00:00,Mizoram,1.6
13/01/2020 00:00:00,Mizoram,1.6
14/01/2020 00:00:00,Mizoram,1.7
15/01/2020 00:00:00,Mizoram,1.7
16/01/2020 00:00:00,Mizoram,1.7
17/01/2020 00:00:00,Mizoram,1.7
18/01/2020 00:00:00,Mizoram,1.7
19/01/2020 00:00:00,Mizoram,1.7
20/01/2020 00:00:00,Mizoram,1.8
21/01/2020 00:00:00,Mizoram,1.7
22/01/2020 00:00:00,Mizoram,1.7
23/01/2020 00:00:00,Mizoram,1.4
24/01/2020 00:00:00,Mizoram,1.8
25/01/2020 00:00:00,Mizoram,1.6
26/01/2020 00:00:00,Mizoram,1.7
27/01/2020 00:00:00,Mizoram,1.6
28/01/2020 00:00:00,Mizoram,1.5
29/01/2020 00:00:00,Mizoram,1.8
30/01/2020 00:00:00,Mizoram,1.9
31/01/2020 00:00:00,Mizoram,2.0
01/02/2020 00:00:00,Mizoram,1.7
02/02/2020 00:00:00,Mizoram,1.7
03/02/2020 00:00:00,Mizoram,1.7
04/02/2020 00:00:00,Mizoram,1.6
05/02/2020 00:00:00,Mizoram,1.8
13/02/2020 00:00:00,Mizoram,1.8
14/02/2020 00:00:00,Mizoram,1.7
15/02/2020 00:00:00,Mizoram,1.7
16/02/2020 00:00:00,Mizoram,1.7
17/02/2020 00:00:00,Mizoram,1.7
18/02/2020 00:00:00,Mizoram,1.7
19/02/2020 00:00:00,Mizoram,1.5
20/02/2020 00:00:00,Mizoram,1.8
21/02/2020 00:00:00,Mizoram,1.9
22/02/2020 00:00:00,Mizoram,1.9
23/02/2020 00:00:00,Mizoram,1.7
24/02/2020 00:00:00,Mizoram,1.8
25/02/2020 00:00:00,Mizoram,1.6
26/02/2020 00:00:00,Mizoram,1.6
27/02/2020 00:00:00,Mizoram,1.8
28/02/2020 00:00:00,Mizoram,1.6
29/02/2020 00:00:00,Mizoram,1.7
01/03/2020 00:00:00,Mizoram,1.8
02/03/2020 00:00:00,Mizoram,1.7
03/03/2020 00:00:00,Mizoram,1.8
04/03/2020 00:00:00,Mizoram,1.8
05/03/2020 00:00:00,Mizoram,1.6
13/03/2020 00:00:00,Mizoram,1.6
14/03/2020 00:00:00,Mizoram,1.5
15/03/2020 00:00:00,Mizoram,2.0
16/03/2020 00:00:00,Mizoram,1.7
17/03/2020 00:00:00,Mizoram,1.4
18/03/2020 00:00:00,Mizoram,1.7
19/03/2020 00:00:00,Mizoram,1.8
20/03/2020 00:00:00,Mizoram,1.7
21/03/2020 00:00:00,Mizoram,1.7
22/03/2020 00:00:00,Mizoram,1.5
23/03/2020 00:00:00,Mizoram,1.5
24/03/2020 00:00:00,Mizoram,1.5
25/03/2020 00:00:00,Mizoram,1.6
26/03/2020 00:00:00,Mizoram,1.6
27/03/2020 00:00:00,Mizoram,1.5
28/03/2020 00:00:00,Mizoram,1.5
29/03/2020 00:00:00,Mizoram,1.6
30/03/2020 00:00:00,Mizoram,1.6
31/03/2020 00:00:00,Mizoram,1.7
01/04/2020 00:00:00,Mizoram,1.7
02/04/2020 00:00:00,Mizoram,2.0
03/04/2020 00:00:00,Mizoram,2.1
04/04/2020 00:00:00,Mizoram,1.6
05/04/2020 00:00:00,Mizoram,1.6
13/04/2020 00:00:00,Mizoram,1.8
14/04/2020 00:00:00,Mizoram,1.7
15/04/2020 00:00:00,Mizoram,1.8
16/04/2020 00:00:00,Mizoram,1.7
17/04/2020 00:00:00,Mizoram,1.6
18/04/2020 00:00:00,Mizoram,1.4
19/04/2020 00:00:00,Mizoram,2.1
20/04/2020 00:00:00,Mizoram,1.9
21/04/2020 00:00:00,Mizoram,1.8
22/04/2020 00:00:00,Mizoram,2.0
23/04/2020 00:00:00,Mizoram,1.8
24/04/2020 00:00:00,Mizoram,1.8
25/04/2020 00:00:00,Mizoram,1.7
26/04/2020 00:00:00,Mizoram,1.8
27/04/2020 00:00:00,Mizoram,1.9
28/04/2020 00:00:00,Mizoram,1.7
29/04/2020 00:00:00,Mizoram,1.7
30/04/2020 00:00:00,Mizoram,1.8
01/05/2020 00:00:00,Mizoram,1.7
02/05/2020 00:00:00,Mizoram,1.6
03/05/2020 00:00:00,Mizoram,1.5
04/05/2020 00:00:00,Mizoram,1.5
05/05/2020 00:00:00,Mizoram,1.3
13/05/2020 00:00:00,Mizoram,1.6
14/05/2020 00:00:00,Mizoram,1.7
15/05/2020 00:00:00,Mizoram,1.5
16/05/2020 00:00:00,Mizoram,1.7
17/05/2020 00:00:00,Mizoram,1.7
18/05/2020 00:00:00,Mizoram,1.7
19/05/2020 00:00:00,Mizoram,1.8
20/05/2020 00:00:00,Mizoram,1.6
21/05/2020 00:00:00,Mizoram,1.6
22/05/2020 00:00:00,Mizoram,1.7
23/05/2020 00:00:00,Mizoram,1.6
01/06/2020 00:00:00,Mizoram,1.6
02/06/2020 00:00:00,Mizoram,1.7
03/06/2020 00:00:00,Mizoram,1.7
04/06/2020 00:00:00,Mizoram,1.8
05/06/2020 00:00:00,Mizoram,1.8
01/07/2020 00:00:00,Mizoram,1.8
02/07/2020 00:00:00,Mizoram,1.7
03/07/2020 00:00:00,Mizoram,1.7
04/07/2020 00:00:00,Mizoram,1.7
05/07/2020 00:00:00,Mizoram,1.8
01/08/2020 00:00:00,Mizoram,1.9
02/08/2020 00:00:00,Mizoram,1.9
03/08/2020 00:00:00,Mizoram,1.9
04/08/2020 00:00:00,Mizoram,1.8
05/08/2020 00:00:00,Mizoram,1.6
01/09/2020 00:00:00,Mizoram,1.6
02/09/2020 00:00:00,Mizoram,1.7
03/09/2020 00:00:00,Mizoram,1.6
04/09/2020 00:00:00,Mizoram,1.7
05/09/2020 00:00:00,Mizoram,1.6
01/10/2020 00:00:00,Mizoram,1.7
02/10/2020 00:00:00,Mizoram,1.9
03/10/2020 00:00:00,Mizoram,1.7
04/10/2020 00:00:00,Mizoram,1.7
05/10/2020 00:00:00,Mizoram,1.7
01/11/2020 00:00:00,Mizoram,2.0
02/11/2020 00:00:00,Mizoram,1.7
03/11/2020 00:00:00,Mizoram,1.4
04/11/2020 00:00:00,Mizoram,1.5
05/11/2020 00:00:00,Mizoram,1.7
01/12/2020 00:00:00,Mizoram,1.8
02/12/2020 00:00:00,Mizoram,1.6
03/12/2020 00:00:00,Mizoram,1.5
04/12/2020 00:00:00,Mizoram,1.6
05/12/2020 00:00:00,Mizoram,1.6
02/01/2019 00:00:00,Nagaland,2.2
03/01/2019 00:00:00,Nagaland,2.2
04/01/2019 00:00:00,Nagaland,2.2
05/01/2019 00:00:00,Nagaland,2.3
06/01/2019 00:00:00,Nagaland,2.3
07/01/2019 00:00:00,Nagaland,2.3
08/01/2019 00:00:00,Nagaland,2.1
09/01/2019 00:00:00,Nagaland,2.4
10/01/2019 00:00:00,Nagaland,2.1
11/01/2019 00:00:00,Nagaland,2.1
12/01/2019 00:00:00,Nagaland,2.0
13/01/2019 00:00:00,Nagaland,2.2
14/01/2019 00:00:00,Nagaland,2.1
15/01/2019 00:00:00,Nagaland,2.2
16/01/2019 00:00:00,Nagaland,2.2
17/01/2019 00:00:00,Nagaland,2.2
18/01/2019 00:00:00,Nagaland,2.3
